Half-True,"The sports betting bill would create ""$12.5 million to $30.9 million in additional revenue for the state""",Denny Hoskins,Republican,1,0,1,0,0
Pants on Fire!,"Says Paul Manafort’s sentencing judge, Amy Berman Jackson, ""conceded that there was absolutely no evidence of any Russian collusion in this case. So that makes two courts. Two courts have ruled no evidence of any collusion with any Russians.""",Kevin Downing,None,0,0,0,0,1
Half-True,"""The schools in my district don't have a kitchen.""",Hannah Kelly,Republican,0,0,1,0,0
Pants on Fire!,A photograph shows Joe Biden engaging in disturbing behavior with a boy.,Viral image,none,10,38,1,3,72
Mostly False,"Says Beto O'Rourke's ""father-in-law, a billionaire real estate developer who bankrolled a Super PAC to buy Beto a congressional seat…""",Club for Growth,none,6,5,5,5,0
Mostly True,"Says Beto O’Rourke crashed into barriers, ""causing a collision while driving drunk, then fleeing the scene to avoid accountability.""",Club for Growth,none,6,5,5,5,0
Mostly True,"Says Beto O’Rourke perpetuated stereotypes, ""casting aspersions on working women whose ‘only qualifications seemed to be large breasts and tight buttocks’.""",Club for Growth,none,6,5,5,5,0
Half-True,"Says Beto O’Rourke did his father-in-law’s ""bidding on the El Paso City Council, pushing a downtown redevelopment scheme to bulldoze a poor Hispanic neighborhood while enriching developers like his father-in-law.""",Club for Growth,none,6,5,5,5,0
True,"California has ""the largest death row in the Western Hemisphere, the largest death row in the United States of America — two times the size of the next largest state: Florida.""",Gavin Newsom,Democrat,2,1,4,5,0
Half-True,"""Job growth and stock growth for the first two years of Trump are down from where they were (during the) last two years of Obama.""",Matthew Dowd,Independent,0,0,3,4,0
Mostly True,"""We have developed a wind industry (in Washington state) from zero to $6 billion in 12 years.""",Jay Inslee,none,0,0,0,3,0
False,"Says HR 1 would ""legalize"" the kind of fraud found in North Carolina",Dan Crenshaw,Republican,0,1,0,0,0
Mostly False,"Says Thomas Jefferson drafted the Declaration of Independence on hemp paper, grew and smoked marijuana, and said ""hemp is of first necessity to the wealth and protection of the country.""",Facebook posts,none,17,46,16,13,67
Mostly False,"In-state tuition available ""for non-U.S. citizens after three years … veterans have to wait five years.""",Wisconsin Assembly Republicans,Republican,1,0,1,0,0
Pants on Fire!,"Says Alexandria Ocasio-Cortez said, ""We’ll never have to worry about China attacking us! They are 12 hours ahead, so we’ll have plenty of time to shoot down their missiles!""",Viral image,none,10,38,1,3,72
False,"Says 228 House Democrats voted ""to allow illegal aliens to have right to vote""",Facebook posts,none,17,46,16,13,67
Mostly True,"""Women earn on average 80-cents on the dollar compared to white men doing similar jobs.""",Bobby Scott,Democrat,1,2,1,6,0
True,"The Boeing 737 Max 8, the type of plane that crashed in Ethiopia, continues to fly in the United States, despite the FAA saying ""software updates are likely coming.""",Elizabeth Warren,Democrat,0,0,7,6,0
Half Flip,On phasing out the private-school voucher program in his first budget,Tony Evers,Democrat,7,5,2,4,1
False,"""At $93 trillion, the Green New Deal would cost more than the entire recorded spending of the U.S. since the Constitution went into effect in 1789.""",Joni Ernst,Republican,2,2,1,2,0
False,"Says Sinclair Lewis said, ""When fascism comes to America, it will be wrapped in the flag and carrying a cross.""",Viral image,none,10,38,1,3,72
Pants on Fire!,"Says Alexandria Ocasio-Cortez ""was fired from ‘Hot Dog On A Stick’ in 2008 — for incompetence.""",Viral image,none,10,38,1,3,72
Half-True,"Says Michelle Obama ""had a staff of 23"" while Melania Trump ""has a staff of 4.""",Turning Point USA,none,0,1,1,0,0
Mostly True,"""In February alone there were enough illegal immigrants who crossed the border to fill this (Kansas City Chiefs’ Arrowhead) stadium.""",Bloggers,none,29,99,19,16,302
Mostly True,"""Trump's campaign manager, Paul Manafort, commits bank and tax fraud and gets 47 months. A homeless man, Fate Winslow, helped sell $20 of pot and got life in prison.""",Elizabeth Warren,Democrat,0,0,7,6,0
Mostly True,"Says Arrowhead Stadium ""is considered the loudest stadium in the world.""",Kiki Curls,Democrat,0,0,1,1,0
Pants on Fire!,"Says President Theodore Roosevelt said ""To anger a conservative, lie to him. To anger a liberal, tell him the truth.""",Facebook posts,none,17,46,16,13,67
Mostly True,Says the percentage of officers the Chicago Police Board fired after hearing their cases or who chose to resign prior to a board hearing roughly doubled during her tenure.,Lori Lightfoot,none,2,0,0,1,0
Mostly False,"""Almost every day another 9/11 survivor or responder dies from a 9/11-related cancer.""",Kirsten Gillibrand,Democrat,3,0,2,5,0
Mostly True,"""On a per capita basis, Irving-Las Colinas has more Fortune 500 companies than any city in the United States of America.""",Greg Abbott,Republican,12,8,9,10,6
Mostly True,"""The forest fires were so grotesque last year that we had the worst air in the world in Washington.""",Jay Inslee,none,0,0,0,3,0
False,"Says Winston Churchill said, ""When you’re 20, you care what everyone thinks, when you’re 40 you stop caring what everyone thinks, when you’re 60, you realize no one was ever thinking about you in the first place.""",Viral image,none,10,38,1,3,72
Half-True,"Says Beto O’Rourke and Sen. Kirsten Gillibrand ""have both said they would tear down the wall if elected president.""",America First,none,0,0,1,0,0
True,"""Since 2011, the gap in high school graduation rates between African-American students and all students has been cut in half, from 6.4 percent to 3.1 percent.""",Phil Berger,Republican,3,1,1,0,0
Mostly False,"""I’ve already traveled to Washington, D.C., and secured a historic commitment from the Trump administration to provide assistance to the communities that Michael battered.""",Ron DeSantis,Republican,3,2,3,4,0
Pants on Fire!,An HIV-positive Cadbury worker has been arrested after contaminating products with his blood.,Facebook posts,none,17,46,16,13,67
True,"""We maintain this (Missouri highway) system with one of the lowest levels of funding in the country.""",Mike Parson,Republican,0,0,0,0,0
Mostly True,Facebook video purports to show man flying a hoverboard at over 103 miles per hour.,Facebook posts,none,17,46,16,13,67
Mostly False,"""Tax revenue went up, actually, $14 billion last year after the tax cut actually occurred. We had greater revenue.""",James Lankford ,Republican,0,1,2,0,0
Pants on Fire!,"In Wisconsin, because a key provision of the Voting Rights Act was not in effect,  ""somewhere between 40,000 and 80,000 people were turned away from the polls (in 2016) because of the color of their skin"" and other factors.",Hillary Clinton,Democrat,41,31,69,78,8
Half-True,"Says President Donald Trump ""came forth with a budget — a trillion dollar cut in Medicaid, $500 billion to Medicare, and $72 billion for the Social Security Disability Fund.""",Bernie Sanders,Independent,21,15,32,46,0
Half-True,Says author J.K. Rowling was the first billionaire to fall off Forbes billionaire list because of charitable giving.,Facebook posts,none,17,46,16,13,67
Mostly True,"""This is the largest cumulative surplus for the first six months of any fiscal year in state history.""",Jim Justice,Republican,1,0,0,4,0
Mostly True,"""Just two weeks ago, Customs and Border Protection seized enough fentanyl to kill every person in West Virginia 32 times over.""",Carol Miller,Republican,0,0,0,1,0
Mostly True,"""Right now, four in 10 public schools in our state are at least 50 years old.""",Roy Cooper,Democrat,3,0,5,5,0
Pants on Fire!,Says Bernie Sanders marched with Fidel Castro and Che Guevara in Cuba.,Facebook posts,none,17,46,16,13,67
Pants on Fire!,"Says a challenge called ""Momo"" is appearing online in apps and children’s programs and threatens kids in an attempt to force them into performing harmful acts.",Facebook posts,none,17,46,16,13,67
False,Says the WIC program was created by the Black Panthers to help feed single mothers and children in their communities.,Facebook posts,none,17,46,16,13,67
False,"Says Bernie Sanders ""did not mention race or gender until 23 minutes into this speech"" announcing his 2020 presidential run.",Zerlina Maxwell,none,0,1,0,0,0
Half-True,"With the Trump tax law, ""70 percent of the benefits went to the wealthiest 1 percent.""",Sherrod Brown,Democrat,4,4,6,9,1
Pants on Fire!,"""Obama settled 43,000 Somalian refugees in Minnesota. As of 2016, there were around 80,000. No wonder Ilhan Omar was elected. It was planned.""",Viral image,none,10,38,1,3,72
False,A photograph of a black couple pictures the Sundance Kid.,Viral image,none,10,38,1,3,72
Full Flop,On not pursuing higher taxes,Tony Evers,Democrat,7,5,2,4,1
True,"Virginia House ""Republicans have had more African-Americans on key committees than when the Democrats were in control.""",Chris Jones,Republican,0,0,0,0,0
False,"""Chicago now has City ID Cards which allow illegal immigrants to vote in local, state & federal elections.""",Bloggers,none,29,99,19,16,302
Pants on Fire!,Says Thai police found bodies of children with their organs removed.,Bloggers,none,29,99,19,16,302
Mostly False,"Says taxing more services, taxing retirement income and increasing the flat-rate income tax would ""fall disproportionately on the working poor and the middle class.""",JB Pritzker,Democrat,5,2,0,0,0
Mostly True,"""A black woman in New York City is 12 times more likely to die in childbirth than a white woman.""",Kirsten Gillibrand,Democrat,3,0,2,5,0
False,"Says Sen. Bernie Sanders lived off welfare before he was elected, never held a ""9-5 job"" and hasn’t proposed a single bill that passed.",Facebook posts,none,17,46,16,13,67
Half-True,"Raising the federal minimum wage to $15 ""would give more than 40 million low-wage workers a raise, more than 25 percent of the U.S. workforce.""",Bernie Sanders,Independent,21,15,32,46,0
Pants on Fire!,"Says Chelsea Clinton’s bodyguard ""Jack Gordon"" was found dead in a river after telling ""damaging information"" to federal prosecutors.",Facebook posts,none,17,46,16,13,67
Mostly True,"""#MichaelCohen: Convicted of lying to Congress re: Russia investigation … #ElliottAbrams: Convicted of lying to Congress re: arming Contra death squads""",Ilhan Omar,none,1,1,0,1,0
Mostly True,"Says President Donald Trump ""put out a $297 million contract to a vendor to show him how to hire Border Patrol. So, the first payment they made was $14.8 million. You know how many Border Patrol they hired with $14.8 million? Two.""",Henry Cuellar,Democrat,1,0,0,1,0
