Joe Sanfelippo,Republican,Wisconsin
Marjorie Sanfilippo,None,Florida
Mark Sanford,Republican,South Carolina
Evelyn Sanguinetti,none,none
Steve Santarsiero,Democrat,Pennsylvania
Rick Santorum,Republican,Pennsylvania
Erika Sanzi,Activist,Rhode Island
Vicki Saporta,none,none
Melissa Sargent,none,none
Paul Sarlo,Democrat,New Jersey
Robert Sarvis,Libertarian,Virginia
Richard Saslaw,Democrat,Virginia
Julia Sass Rubin,None,New Jersey
Ben Sasse,Republican,Nebraska
Gary Sasse,Newsmaker,Rhode Island
Ron Saunders,Democrat,Florida
Michael Savage,none,none
Save America's Postal Service,none,none
Save Flexible Spending Plans,none,none
Save My Care,None,Washington D.C.
"Save Our City, Milwaukeeans Can't Wait",none,none
Save Our Springs Alliance,none,none
Diane Savino,Democrat,New York
Say Anything Blog,none,none
Antonin Scalia,none,none
Steve Scalise,Republican,Louisiana
Anthony Scaramucci,none,none
Joe Scarborough,none,none
Jeremy Schaap,none,none
Kurt Schaefer,Republican,Missouri
Gary Schaer,Democrat,New Jersey
Jan Schakowsky,Democrat,Illinois
Steven Schale,Democrat,Florida
Marc Schare,None,Ohio
Eve Schatelowitz Alcantar,Democrat,Texas
Brian Schatz,Democrat,Hawaii
Mike Schaufler,none,none
Adam Schefter,none,none
Maxey Scherr,Democrat,Texas
Bob Schieffer,Journalist,"Washington, D.C."
Adam Schiff,Democrat,California
Curt Schilling,none,none
Brad Schimel,none,none
Robin Schimminger,Democrat,New York
Michael Schirling,Republican,Vermont
Phyllis Schlafly,Republican,Missouri
Matt Schlapp,none,none
Mark Schlereth,none,none
Steve Schmidt,none,none
Jean Schmidt,Republican,Ohio
Brad Schneider,Democrat,Illinois
Eric Schneiderman,Democrat,New York
Kurt Schrader,Democrat,Oregon
Stephanie Schriock,Democrat,Texas
Nick Schroer,Republican,Missouri
Michael Schrunk,State official,Oregon
Kurt Schuller,Republican,Wisconsin
Howard Schultz,none,none
Ed Schultz,none,none
Amy Schumer,none,none
Dave Schwartz,Republican,Virginia
Hunter Schwarz,none,none
Arnold Schwarzenegger,Republican,California
Brian Schweitzer,Democrat,Montana
Peter Schweizer,none,none
David Sciarra,None,New Jersey
John Scocos,none,none
Tim Scott,Republican,South Carolina
David Scott,Democrat,Georgia
Phil Scott,Republican,Vermont
Tom Scott,none,none
Rick Scott,Republican,Florida
Mike Scott,Republican,Florida
Bobby Scott,Democrat,Virginia
Austin Scott,Republican,Georgia
Michael Screnock,none,none
Jeff Scrima,None,Wisconsin
Kendall Scudder,Democrat,Texas
Nicholas Scutari,Democrat,New Jersey
SeaWorld,None,Florida
Dan Seals,Democrat,Illinois
Victoria Seaman,Republican,Nevada
Bob Sears,none,none
Kathleen Sebelius,Democrat,Kansas
Dan Sebring,Republican,Wisconsin
Secure America Now,none,none
David Segal,Democrat,Rhode Island
Bob Seger,None,Michigan
Basil Seggos,None,New York
Donna Seidel,Democrat,Wisconsin
Jack Seiler,Democrat,Florida
Bill Seitz,Republican,Ohio
Jay Sekulow,none,none
Seminole Tribe of Florida,None,Florida
Senate Conservatives Fund,Republican,Virginia
Senate Democrats,Democrat,"Washington, D.C."
Senate Leadership Fund,none,none
Senate Majority PAC,Democrat,"Washington, D.C. "
Senate Republican Conference,Republican,"Washington, D.C."
Senate Republicans,none,none
Democratic Senatorial Campaign Committee,none,none
Senior Citizens League,None,Virginia
Daniel Senor,none,none
Common Sense News,none,none
Jim Sensenbrenner,Republican,Wisconsin
Eugene Sepulveda,Democrat,Texas
José Serrano,Democrat,New York
Pete Sessions,Republican,Texas
Jeff Sessions,Republican,Alabama
Joe Sestak,Democrat,Pennsylvania
David Sewell,Republican,Texas
Nick Seymour,none,none
Thomas Sgouros Jr.,Columnist,Rhode Island
Chris Sgro,Activist,North Carolina
Vicki Shabo,none,none
Randi Shade,Democrat,Texas
David Shafer,Republican,Georgia
Raj Shah,none,none
Jeanne Shaheen,Democrat,New Hampshire
Donna Shalala,None,Florida
Farouk Shami,Democrat,Texas
Katrina Shankland,Democrat,Wisconsin
Ben Shapiro,none,none
Susan Shapiro,none,none
Josh Shapiro,Democrat,Pennsylvania
Shared This,none,none
Barbara Sharief,Democrat,Florida
John Sharp,None,Texas
Mark Sharpe,Republican,Florida
Al Sharpton,Democrat,New York
Brigid Shea,Democrat,Texas
Carol Shea-Porter,Democrat,New Hampshire
Kathy Sheehan,Democrat,New York
Tim Sheehy,none,none
Richard Shelby,Republican,Alabama
Sheriff David Clarke for U.S. Senate,none,none
John Sherman,none,none
Glenford Shibley,Republican,Rhode Island
Mark Shields,None,"Washington, D.C."
Jennifer Shilling,Democrat,Wisconsin
John Shimkus,Republican,Illinois
Ron Shipman,None,Georgia
Judy Shiprack and Diane McKeel,none,none
Martin Shkreli,none,none
Marc Short,none,none
Sameh Shoukry,none,none
Maria Shriver,none,none
Peter Shumlin,Democrat,Vermont
David Shuster,none,none
Melvin Sickler,Organization,New Jersey
Mark Sickles,Democrat,Virginia
Rachel Siegel,Progressive,Vermont
Sierra Club,none,none
Mira Signer,Organization,Virgiia
Stephen Silberkraus,Republican,Nevada
Astrid Silva,Democrat,Nevada
Milly Silva,Democrat,New Jersey
David Silverman,none,none
Sarah Silverman,none,none
Kim Simac,Republican,Wisconsin
David Simas,Democrat,"Washington, D.C."
David Simmons,Republican,Florida
Barney Simms,None,Georgia
Howard Simon,Activist,Florida
David Simpson,Republican,Texas
Stephen Simpson,Republican,Georgia
Alan Simpson,Republican,Wyoming
Brian Sims,Democrat,Pennsylvania
Kyrsten Sinema ,Democrat,Arizona
Robert Singer,Republican,New Jersey
Sonna Singleton,Democrat,Georgia
Christine Sinicki,Democrat,Wisconsin
Alex Sink,Democrat,Florida
Albio Sires,Democrat,New Jersey
Ryan Sitton,Republican,Texas
Jim Skaggs,None,Texas
James Skeffington,Business leader,Rhode Island
Michael Skindell,Democrat,Ohio
Michael Skolnik,none,none
John Skvarla,Republican,North Carolina
Louise Slaughter,Democrat,New York
Louise Slaughter,Democrat,New York
Slice & Pint brewpub,none,none
Clif Smart,None,Missouri
Tavis Smiley,None,California
Brett Smiley,Democrat,Rhode Island
Tina Smith,Democrat,Minnesota
Charlie Smith,Democrat,Georgia
Adam Smith,Democrat,Washington
Wesley Smith,None,Oregon
Noah Smith,None,"Washington, D.C."
Rod Smith,Democrat,Florida
Evan Smith,None,Texas
Nadine Smith,Democrat,Florida
Ashley Smith,None,Texas
Terral Smith,none,none
Jason Smith,Republican,Missouri
Wayne Smith,Republican,Texas
Chris Smith,none,none
JoEllen Smith,None,Georgia
Gayle Smith,none,none
"Tom ""Smitty"" Smith",None,Texas
Fred Smith,none,none
Sandra Smith,none,none
Jimmie T. Smith,Republican,Florida
Carla Smith,none,none
Carole Smith,None,Oregon
Lamar Smith,Republican,Texas
Preston Smith,Republican,Georgia
Vance Smith,Republican,Georgia
Christopher L. Smith,Democrat,Florida
Martin Smith,None,Georgia
Jefferson Smith,Democrat,Oregon
Barry Smitherman,Republican,Texas
Snapchat,none,none
Snapple,None,New York
Alexander Snitker,Libertarian,Florida
Snooki,none,none
Snoopack.com,none,none
Edward Snowden,Libertarian,Russia
Pete Snyder,Republican,Virginia
Social media,none,none
Paul Soglin,Democrat,Wisconsin
Solar Energy Fairness,Organization,Nevada
Michael Solomon,Democrat,Rhode Island
Someonesbones,none,none
Suzanne Somers,None,California
Susan Sosnowski,Democrat,Rhode Island
Sonia Sotomayor,Democrat,New York
Steve Southerland,Republican,Florida
Sovereign Citizens United,none,none
Thomas Sowell,none,none
Zack Space,Democrat,Ohio
Billboard at Spaghetti Junction,Organization,Georgia
"Charles ""Chuck"" Spahos",none,none
Abigail Spanberger,Democrat,Virginia
Special Operations OPSEC Education Fund,none,none
Arlen Specter,Democrat,Pennsylvania
Jackie Speier,Democrat,California
Bill Spelman,Democrat,Texas
Jim Spencer,None,Texas
Gene Sperling,none,none
Paul Sperry,None,District of Columbia
Sean Spicer,none,none
Spike the Romney Attack Dog,none,none
Steve Spinnett,None,Oregon
Drew Springer,none,none
Mary Squires,Democrat,Georgia
StGeorgeGazette.com,none,none
Debbie Stabenow,Democrat,Michigan
Bob Stacey,Democrat,Oregon
"Paul ""Skip"" Stam",Republican,North Carolina
Stand For Children Tennessee,None,Tennessee
Jason Stanford,Democrat,Texas
Todd Staples,Republican,Texas
Starbucks,none,none
Kelli Stargel,Republican,Florida
Kathryn Starkey,none,none
Todd Starnes,none,none
Bruce Starr,Republican,Oregon
State Department,none,none
State Tea Party Express,none,none
Cecil Staton,Republican,Georgia
Cliff Stearns,Republican,Florida
Michael Steele,Republican,Maryland
Elise Stefanik,Republican,New York
James Stegmaier,None,Virginia
Josh Stein,Democrat,North Carolina
Sam Stein,Journalist,"Washington, D.C."
Jill Stein,Green,Massachusetts
Dan Stein,None,"Washington, D.C."
Jim Steineke,Republican,Wisconsin
Gloria Steinem,none,none
Jonathan Steitz,Republican,Wisconsin
Paul Stekler,None,Texas
Brian Stelter,none,none
Brian Stelter,none,none
John Stemberger,Republican,Florida
Mike Stenhouse,Newsmaker,Rhode Island
Bret Stephens,None,New York
Marla Stephens,None,Wisconsin
Ron Stephens,Republican,Georgia
E. Frank Stephenson,none,none
Stuart Sternberg,None,Florida
Greg Steube,Republican,Florida
Pat Stevens,None,Georgia
Sara Stevenson,None,Texas
Corey Stewart,Republican,Virginia
Pam Stewart,State official,Florida
Jon Stewart,none,none
Andrea Stewart-Cousins,Democrat,New York
Tom Steyer,Democrat,California
Jonathan Stickland,Republican,Texas
Susan Stimpson,Republican,Virginia
Chris Stirewalt,none,none
Steve Stockman,Republican,Texas
David Stockman,Republican,Connecticut
Connie Stokes,none,none
Keith Stokes,State official,Rhode Island
 Stokes County school teacher,None,North Carolina
Jeff Stone,Republican,Wisconsin
Jeff Stone,Republican,Wisconsin
John Stone,Republican,Georgia
Roger Stone,Libertarian,Florida
Doug Stoner,Democrat,Georgia
Levar Stoney,Democrat,Virginia
 Stop Deceptive Amendments,None,North Carolina
Stop Gillnetting Now,Organization,Oregon
Ronda Storms,Republican,Florida
Raw Story,none,none
John Stossel,none,none
Sandra Stotsky,none,none
Mark Strama,Democrat,Texas
Luther Strange,Republican,Alabama
Kimberley Strassel,none,none
Juliana Stratton,Democrat,Illinois
Joe Straus,Republican,Texas
Alexander Strenger,None,Texas
Ted Strickland,Democrat,Ohio
Duey Stroebel,Republican,Wisconsin
Shelia Stubbs,Democrat,Wisconsin
Students for Concealed Carry at FSU,Organization,Florida
Bart Stupak,Democrat,Michigan
Glen Sturtevant,none,none
Scott Suder,Republican,Wisconsin
Claire Suggs,None,Georgia
Jim Sullivan,Democrat,Wisconsin
Kathleen Sullivan,Activist,Rhode Island
Dan Sullivan,Republican,Alaska
Michael Sullivan,Republican,Texas
Lawrence Summers,none,none
Paul Summers,None,Tennessee
Duf Sundheim,Republican,California
Chris Sununu,Republican,New Hampshire
John E. Sununu,Republican,New Hampshire
Tom Suozzi,Democrat,New York
SupremeInsider.com,none,none
Scott Surovell,Democrat,Virginia
Susan B. Anthony List,none,none
David Sutton,none,none
Betty Sutton,Democrat,Ohio
Eric Swalwell,none,none
Stephen Sweeney,none,none
David Sweetser,none,none
Richard Swett,Democrat,New Hampshire
Taylor Swift,none,none
Charlie Sykes,Talk show host,Wisconsin
Sherry Sylvester,Republican,Texas
TDAlliance.com,none,none
Annette Taddeo,Democrat,Florida
Victoria Taft,None,Oregon
Orly Taitz,none,none
George Takei,none,none
Talgo Inc.,none,none
Tom Tancredo,Republican,Colorado
Neera Tanden,none,none
Ken Tanner,none,none
Allison Tant,Democrat,Florida
Andrea Tantaros,none,none
Teresa Tanzi,Democrat,Rhode Island
Jake Tapper,none,none
Mark Tapscott,none,none
Jim Taricani,Journalist,Rhode Island
Danny Tarkanian,Republican,Nevada
Danny Tarkanian,Republican,Nevada
Jeff Tarte,none,none
John Tassoni Jr.,Democrat,Rhode Island
Anthony Tata,none,none
Horacena Tate,Democrat,Georgia
Mike Tate,none,none
Angel Taveras,Democrat,Rhode Island
Tavern League of Wisconsin,none,none
Taxpayer Association of Oregon,None,Oregon
Mary Taylor,Republican,Ohio
Chris Taylor,none,none
Lena Taylor,Democrat,Wisconsin
Catherine Taylor,Republican,Rhode Island
Van Taylor,Republican,Texas
Van Taylor,Republican,Texas
Larry Taylor,Republican,Texas
John Taylor,Business leader,Rhode Island
Goldie Taylor,Democrat,Georgia
John Taylor,Republican,Pennsylvania
Rashad Taylor,Democrat,Georgia
Tdtalliance.com,none,none
Zephyr Teachout,Democrat,New York
TeddyStick.com,none,none
James Tedisco,Republican,New York
Ann Teich,None,Texas
Rob Teilhet,Democrat,Georgia
Chris Telfer,Republican,Oregon
Tennessee Democratic Party,Democrat,Tennessee
Tennessee Republican Party,Republican,Tennessee
Claudia Tenney,Republican,New York
Bob Terry,None,Oregon
Kelly Terry-Willis,none,none
Kris Teske,none,none
Steven Teske,none,none
Joseph Testa,Republican,Ohio
Jon Tester,Democrat,Montana
Texans for Accountable Government,none,none
Texans for America's Future PAC,none,none
Texans for Economic Development,None,Texas
Texans for Reliable Power,none,none
Texas Conservatives Fund,Republican,Texas
Texas Democratic Party,Democrat,Texas
Texas Department of Transportation,None,Texas
Texas Federation of Republican Women,none,none
Texas Future,none,none
Texas House Democratic Caucus,Democrat,Texas
Texas Liberty PAC,Republican,Texas
Texas Medical Association,none,none
Texas Public Policy Foundation,None,Texas
Texas Right to Life,None,Texas
Texas State Employees Union,none,none
Texas Values,none,none
Texas Veterans Commission,none,none
Texas secession petition,none,none
ThatViralFeed.net,none,none
Kim Thatcher,Republican,Oregon
The Accountability Project,None,Florida
The Agenda Project,None,New York
The Breaking Dawn,none,none
The Campaign to Fix the Debt,Organization,"Washington, D.C."
The Coalition for Public Schools,none,none
The Commonwealth Institute,Organization,Virginia
The Creative Resistance,none,none
The Family Foundation,Organization,Virginia
The Freedom Project,none,none
The Houston Post,none,none
The Liberty Raise,none,none
The Manila Times,none,none
The Miami Post,none,none
The Newly Press,none,none
The Palmer Report,none,none
The Partnership for Safe Medicines,None,California
The Patriot Report,none,none
The Political Line,none,none
The Political Voice,none,none
The Politico News,none,none
The Rhode Island Catholic,None,Rhode Island
The Sentinel,none,none
The Tax Foundation,none,none
The Trump Talks,none,none
The Walking Dead,none,none
TheLastLineOfDefense.org,none,none
TheMiamiGazette.com,none,none
TheNewYorkEvening.com,none,none
TheRedShtick.com,none,none
TheSeattleTribune.com,none,none
Joe Theismann,None,Virginia
Kristi Thibaut,Democrat,Texas
Shawn Thierry,Democrat,Texas
Marc Thiessen,none,none
Think Big Illinois,none,none
ThinkProgress,none,none
John Thomaides,None,Texas
Allen Thomas,Democrat,North Carolina
Pierre Thomas,none,none
Cal Thomas,none,none
Doug Thomas,None,Oregon
Clarence Thomas,None,Georgia
Chris Thomas,Republican,Tennessee
Alisha Thomas Morgan,Democrat,Georgia
Craig Thompson,State official,Wisconsin
Fred Thompson,Republican,Tennessee
Bennie Thompson,none,none
Senfronia Thompson,Democrat,Texas
Geraldine Thompson,Democrat,Florida
Maurice Thompson,None,Ohio
Hugh Thompson,None,Georgia
Mike Thompson,Democrat,California
Tommy Thompson,Republican,Wisconsin
Wayne Thorburn,none,none
John Thrasher,Republican,Florida
Anna Throne-Holst,Democrat,New York
John Thune,Republican,South Dakota
Tony Thurmond,none,none
Michael Thurmond,Democrat,Georgia
Perry Thurston,Democrat,Florida 
Todd Tiahrt,Republican,Kansas
Bob Tiernan,Republican,Oregon
Matt Tighe,Democrat,New York
Rex Tillerson,none,none
Thom Tillis,Republican,North Carolina
St. Lucia Times,none,none
Phil Ting,Democrat,California
Jeff Tittel,none,none
Bishop Thomas Tobin,none,none
Today News 24,none,none
Chuck Todd,none,none
Georgians Together,Democrat,Georgia 
Tom Toles,none,none
Lisa Tomasso,Democrat,Rhode Island
Carolyn Tomei,none,none
Richard Tomlins,Democrat,Rhode Island
Tomorrow's Vision of Florida,Democrat,Florida
Jeffrey Toobin,None,New York
Pat Toomey,Republican,Pennsylvania
Top Stories USA,none,none
John Torbett,Republican,North Carolina
Raul Torres,Republican,Texas
David Toscano,Democrat,Virginia
Kathie Tovo,Democrat,Texas
Town hall audience member,none,none
Traditional Values Coalition,Organization,"Washington, D.C."
Jack Trammell,Democrat,Virginia
Kathy Tran,Democrat,Virginia
Transportation Leadership Coalition,none,none
Sensible Transportation Solutions for Austin PAC,None,Texas
Hilary Treadwell,none,none
Josh Treviño,Republican,Texas
TriMet,none,none
Laurence Tribe,None,Massachusetts
Joseph Trillo,Republican,Rhode Island
Ellen Troxclair,None,Texas
Steve Troxler,Republican,North Carolina
Justin Trudeau,none,none
True American,none,none
True Pundit,None,Pennsylvania
True The Vote,none,none
Carlos Trujillo,Republican,Florida
Ivanka Trump,none,none
Tiffany Trump,none,none
Melania Trump,Republican,New York
Donald Trump Jr.,none,none
Trusted Leadership PAC,none,none
Truth Examiner,none,none
Viral Truth Wire,none,none
Truth in Accounting,none,none
Nick Tsiongas,Newsmaker,Rhode Island
Ed Turanchik,none,none
Jonathan Turley,none,none
Turn Right USA,none,none
Sylvester Turner,Democrat,Texas
Michael Turner,Republican,Ohio
Scott Turner,Republican,Texas
Rob Turner,Republican,Florida
George Turner,None,Georgia
Shirley Turner,Democrat,New Jersey
Jeff Turner,Democrat,Georgia
Nina Turner,Democrat,Ohio
Holly Turner,Republican,Texas
Eric Turner,Business leader,Indiana
Turning Point USA,none,none
Mike Turzai,Republican,Pennsylvania
Mason Tvert,none,none
Tweets,none,none
Twentyeightmay,none,none
Michael Tyler,None,Georgia
Laura Tyson,Democrat,California
U.S. Chamber of Commerce,none,none
U.S. Department of Housing and Urban Development,none,none
U.S. Senate Democrats,none,none
ActionAid UK,none,none
UN's UNICEF,none,none
US Daily News 24,none,none
US Political,none,none
US Political News,none,none
Families USA,none,none
USA Daily Portal,none,none
USA In Front,none,none
USA Liberty Press,none,none
USA Snich,none,none
USA Trainnews,none,none
Daily USA Update,none,none
Uber,None,Texas
Stephen Ucci,Democrat,Rhode Island
Tom Udall,none,none
Mark Udall,Democrat,Colorado
Ufconly,none,none
Robert Uithoven,Republican,Nevada
Ultraviolet,None,"Washington, D.C."
Unbreakable Kimmy Schmidt,none,none
Uncle Sam's Misguided Children,none,none
US Uncut,none,none
UndergroundNewsReport.com,none,none
Bryan Underwood,Republican,Texas
Ben Unger,none,none
Unite Here Florida PAC,Organization,Florida
United Florida Horsemen,None,Florida
United for Care,none,none
United for a Fair Economy,None,Massachusetts
Universal News Portal,none,none
UniversePolitics.com,none,none
Emory University ,None,Georgia 
University of Oregon,none,none
University of Wisconsin-Madison,none,none
University of Wisconsin-Milwaukee ,none,none
Renee Unterman,Republican,Georgia
Michael Untermeyer,Democrat,Pennsylvania
Daily World Update,none,none
Fred Upton,Republican,Michigan
Hector Uribe,Democrat,Texas
Shaun Usher,None,England
Cenk Uygur,none,none
Valerie Vainieri Huttle,Democrat,New Jersey
Lupe Valdez,Democrat,Texas
Larry Valencia,Democrat,Rhode Island
Sher Valenzuela,Republican,Delaware
Paul Vallas,none,none
Paul Valletta,Labor leader,Rhode Island
J.D. Van Brink,Tea Party member,Georgia
Philip Van Cleave,Organization,Virginia
Terry Van Duyn,none,none
J.B. Van Hollen,Republican,Wisconsin
Chris Van Hollen,Democrat,Maryland
Colin Van Ostern,Democrat,New Hampshire
Greta Van Susteren,none,none
Charles Van Zant,Republican,Florida
Leticia Van de Putte,Democrat,Texas
Cort VanOstran ,Democrat,Missouri
J.D. Vance,Republican,Ohio
Stuart Varney,none,none
Jeannette Vaught,None,Texas
Jesse Ventura,Independent,Minnesota
Verified Politics,none,none
Donald Verrilli,none,none
Vet TV,None,California
Vets for Trump,none,none
Science Vibe,none,none
Video for Atlanta Super Bowl bid presentation,None,Georgia 
Vietnam Veterans Against John McCain,none,none
Jason Villalba,Republican,Texas
Antonio Villaraigosa,Democrat,California
Mike Villarreal,Democrat,Texas
James Vincent,Newsmaker,Rhode Island
Kathleen Vinehout,none,none
Violence Policy Center,none,none
Viral Politics US,none,none
Viral image,none,none
Viralusa,none,none
Virginia Center for Public Safety,Organization,Virginia
Virginia Education Association,none,none
Virginia First Foundation,none,none
Virginia House Democratic Caucus,none,none
Virginia Interfaith Center for Public Policy,none,none
Virginia Lottery,none,none
Virginia Senate Democratic Caucus,Democrat,Virginia
Virginia Senate Democrats,none,none
Virginia Society for Human Life,None,Virginia
Virginia Tea Party Patriots,none,none
Jill Vogel,Republican,Virginia
Jon Voight,none,none
George Voinovich,Republican,Ohio
Volusia County Republican Party,Republican,Florida
Robin Vos,Republican,Wisconsin
Vote NO on 8,None,Florida
Vote No On 2,None,Florida
VoteVets,none,none
VoteVets.org,none,none
Voters First Ohio,None,Ohio
Leah Vukmir,Republican,Wisconsin
WBN News,none,none
Dana Wachs,none,none
Waco Tea Party,Tea Party member,Texas
Ann Wagner,Republican,Missouri
Jeff Wagner,none,none
Scott Wagner,Republican,Pennsylvania
Greg Walden,Republican,Oregon
Jim Waldman,Democrat,Florida
Patrick Wales,None,Virginia
Cora Faith Walker,Democrat,Missouri
Scott Walker,Republican,Wisconsin
Mark Walker,Republican,North Carolina
Nate Walker,Republican,Missouri
Wall Street Journal editorial page,none,none
Scott Wallace,Democrat,Pennsylvania
Chris Wallace,none,none
Erik Wallin,Republican,Rhode Island
Walmis2018.com,none,none
Robert Walsh,Labor leader,Rhode Island
Joe Walsh,Republican,Illinois
Michele Walsh,None,Ohio
Raymond Walter,Republican,New York
Mimi Walters,none,none
Weston Wamp,Republican,Tennessee
Alex Wan,Democrat,Georgia
Matt Wand,Republican,Oregon
Van Wanggaard,none,none
Wannabe Entertainment,none,none
Kelli Ward,none,none
Leah Ward Sears,None,Georgia
Mark Warner,Democrat,Virginia
Raphael Warnock,None,Georgia
Elizabeth Warren,Democrat,Massachusetts
Washington Examiner,none,none
Daily Washington Report,none,none
Washington State Democratic Party,none,none
WashingtonSources,none,none
Debbie Wasserman Schultz,Democrat,Florida
Maxine Waters,Democrat,California
Stan Watson,Democrat,Georgia
John Watson,None,Georgia
Robert Watson,Republican,Rhode Island
Kirk Watson,Democrat,Texas
Emma Watson,none,none
Jesse Watters,none,none
Shannon Watts,none,none
David Watts,Republican,Texas
We Are Milwaukee,none,none
We Are Ohio,None,Ohio
We Are Wisconsin ,Organization,Wisconsin
We Love USA PAC,none,none
We the People petition,None,Ohio
Will Weatherford,Republican,Florida
Jeff Weaver,none,none
Jim Webb,Democrat,Virginia
Jay Webber,Republican,New Jersey
Uspoln Website,none,none
Daniel Webster,Republican,Florida
Jeff Weems,Democrat,Texas
Monica Wehby,Republican,Oregon
Jim Weidner,Republican,Oregon
Bill Weimer,None,Ohio
Loretta Weinberg,none,none
Miro Weinberger,Democrat,Vermont
Anthony Weiner,Democrat,New York
Randi Weingarten,none,none
Jamie Weinstein,none,none
Wawa Welcome America,none,none
William Weld,Libertarian,Massachusetts
Dave Weldon,Republican,Florida
Jeff Wentworth,Republican,Texas
Steve West,Republican,Missouri
Kanye West,none,none
Bing West,None,Rhode Island
Allen West,Republican,Florida
Cornel West,none,none
West Virginia Democratic Party,Democrat,West Virginia
West Virginia Republican Party,Republican,West Virginia
Center for Western Priorities,none,none
Lynn Westmoreland,none,none
A C Wharton,Democrat,Tennessee
Ted Wheeler,none,none
Jim Whelan,none,none
Ed Whitacre,none,none
John Whitbeck,Republican,Virginia
Frank White,Republican,Florida
Molly White,Republican,Texas
Andrew White,Democrat,Texas
Mike White,none,none
Martina White,Republican,Pennsylvania
Stacy White,Republican,Florida
Bill White,Democrat,Texas
Sheldon Whitehouse,Democrat,Rhode Island
Christine Whitman,Republican,New Jersey
Meg Whitman,Republican,California
John Whitmire,Democrat,Texas
Lenar Whitney,Republican,Louisiana
Doug Whitsett,Republican,Oregon
Chris Widener,Republican,Ohio
Todd Wilcox,Republican,Florida
Jay Wiley,Republican,Texas
Joe Wilkinson,Republican,Georgia
Charley Wilkison,None,Texas
George Will,Columnist,Maryland
Hannah Willard,None,Florida
Don Willett,Republican,Texas
Mickie Williams,none,none
Michael Williams,none,none
Seth Williams,Democrat,Pennsylvania
Jeff Williams,none,none
Ash Williams,None,Florida
Juan Williams,none,none
Jesse Williams,none,none
Roger Williams,Republican,Texas
Michael Williams,Republican,Texas
Nikema Williams,Democrat,Georgia
Sandra Williams,Democrat,Ohio
Kyle Williams,Democrat,Georgia
Anastasia Williams,Democrat,Rhode Island
Hank Williams Jr.,None,Alabama
Marianne Williamson,none,none
Jennifer Williamson,Democrat,Oregon
Kevin Williamson,None,New York
Jenny Wilson,Democrat,Utah
Joe Wilson,Republican,South Carolina
Brian Wilson,None,Oregon
Valarie Wilson,Democrat,Georgia
Frederica Wilson,Democrat,Florida
Matt Wingard,Republican,Oregon
Winning Our Future,none,none
Cleta Winslow,none,none
Pete Winstead,none,none
Bob Wirch,Democrat,Wisconsin
Wisconsin Alliance for Reform,none,none
Wisconsin Anti-Violence Effort Educational Fund,none,none
Wisconsin Assembly Republicans,Republican,Wisconsin
Wisconsin Assembly Republicans,Republican,Wisconsin
Wisconsin Association for Justice,Organization,Wisconsin
Wisconsin Contractor Coalition,Organization,Wisconsin
Wisconsin Corn Growers Association,None,Wisconsin
Wisconsin Department of Public Instruction,none,none
Wisconsin Department of Transportation,None,Wisconsin
Wisconsin Education Association Council,Organization,Wisconsin
Wisconsin Family Action,None,Wisconsin
Wisconsin Firearms Coalition,Organization,Wisconsin
Wisconsin Freedom Alliance,None,Wisconsin
Wisconsin Humane Society,Organization,Wisconsin
Wisconsin Institute for Law & Liberty,None,Wisconsin
Wisconsin Jobs Now,None,Wisconsin
Wisconsin Legislature Republicans,none,none
Wisconsin Manufacturers and Commerce,Organization,Wisconsin
Wisconsin Medical Society,None,Wisconsin
Wisconsin Professional Police Association,None,Wisconsin
Wisconsin Republican Legislative leaders,Republican,Wisconsin
Wisconsin Senate Republicans,Republican,Wisconsin
Wisconsin Sierra Club,Organization,Wisconsin
Wisconsin State AFL-CIO,none,none
Wisconsin Transportation Builders Association,Organization,Wisconsin
Wisconsin Working Families Party,none,none
Wisconsin state Senate Democrats,Democrat,Wisconsin
Stephen Wise,Republican,Florida
Mike Wise,none,none
John Wisniewski,Democrat,New Jersey
Doctors Without Borders,none,none
Rob Wittman,Republican,Virginia
Jacob Wohl,Republican,California
Frank Wolf,Republican,Virginia
Michelle Wolf,None,New York
Tom Wolf,Democrat,Pennsylvania
Nelson Wolff,Democrat,Texas
Paul Wolfowitz,None,New York
Women On the Wall,none,none
Institute for Women's Policy Research,None,Washington DC
Genevieve Wood,none,none
Karina Wood,Organization,Rhode Island
Rob Woodall,Republican,Georgia
Brad Woodhouse,none,none
Dallas Woodhouse,Republican,North Carolina
Richard Woods,Republican,Georgia
James Woods,none,none
Chuck Woolery,none,none
JD Wooten,Democrat,North Carolina
Workers' Voice,None,District of Columbia
Paul Workman,Republican,Texas
Ritch Workman,Republican,Florida
Ridesharing Works for Austin,None,Texas
WorldNetDaily,none,none
Robin Wright,None,"Washington, D.C."
Dean Wright,None,Texas
Robin Wright,None,"Washington, D.C."
Kyleen Wright,Republican,Texas
WrongWayRubio.com,Democrat,Florida
David Wu,Democrat,Oregon
Matt Wuerker,none,none
Samuel Wurzelbacher,Republican,Ohio
Ron Wyden,Democrat,Oregon
Will Wynn,Democrat,Texas
David Wyss,none,none
J. Xavier,Democrat,Texas
YG Action Fund,none,none
Andrew Yang,none,none
Larry Yarborough,Republican,North Carolina
Kendra Yarbrough Camarena,Democrat,Texas
Yard sign,none,none
John Yarmuth,Democrat,Kentucky
Yes on 79 ,None,Oregon
Yes on 8,None,Florida
Yes on 82 and 83 campaign,none,none
Yes on 84,none,none
